smiles,true_label,rf_prob,rf_pred,gnn_prob,gnn_pred,rf_error,gnn_error,rf_fp,rf_fn,gnn_fp,gnn_fn,rf_high_conf,gnn_high_conf,disagree,both_high_conf_disagree,mw,logp,tpsa,nhd,nha,nrot,nring,nviol_ro5,qed
CN(C)CCC1(C)OCCC2=C1C1:C:C:C:C:C:1C2,1,0.964,1,0.9997061,1,False,False,False,False,False,False,True,True,False,False,257.37699999999995,3.1270000000000016,12.47,0,2,3,3,0,0.8246313278296589
CC(C)(C)C(=O)OC1N=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:2NC1=O,1,0.69,1,0.6360546,1,False,False,False,False,False,False,False,False,False,False,370.83600000000007,4.044900000000003,67.75999999999999,1,4,2,3,0,0.8108490011106948
C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,1,0.46,0,0.99430084,1,True,False,False,True,False,False,False,True,True,False,372.4610000000002,1.7236999999999996,94.83,3,5,2,4,0,0.6418402177877373
O=C1CN=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2N1CC(O)CO,1,0.712,1,0.9682359,1,False,False,False,False,False,False,False,True,False,False,362.78800000000007,2.0163000000000006,73.13000000000001,2,4,4,3,0,0.8735534306072876
CC(CN1C(=O)C2:C:C:C:N:C:2NC2:C:C:C:C:C:21)N(C)C,1,0.934,1,0.99985945,1,False,False,False,False,False,False,True,True,False,False,296.374,2.735500000000001,48.470000000000006,1,4,3,3,0,0.9458926406028382
CN(C)CCC=C1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1,0.994,1,0.9994604,1,False,False,False,False,False,False,True,True,False,False,281.42400000000004,4.534600000000004,3.24,0,2,3,3,0,0.6934192475922085
C=CCC1(CC(C)O)C(=O)NC(=O)NC1=O,1,0.658,1,0.80491483,1,False,False,False,False,False,False,False,False,False,False,226.23199999999997,-0.3142,95.5,3,4,4,1,0,0.4521631201321489
C1:C:C:C2:O:C(C3:C:C:N:C:C:3):C:C:2:C:1,1,0.788,1,0.96765333,1,False,False,False,False,False,False,False,True,False,False,195.22099999999998,3.4948000000000015,26.03,0,2,1,3,0,0.5936046836183696
OCCOCCN1CCN(C2=NC3:C:C:C:C:C:3SC3:C:C:C:C:C:32)CC1,1,0.936,1,0.99563885,1,False,False,False,False,False,False,True,True,False,False,383.51700000000017,2.8560000000000016,48.300000000000004,1,6,5,4,0,0.8048695029648197
CN(C)CCOC1(CC2:C:C:C:C:C:2)CC2CCC1(C)C2(C)C,1,0.882,1,0.9999901,1,False,False,False,False,False,False,False,True,False,False,315.5010000000001,4.392300000000004,12.47,0,2,6,3,0,0.771627024806607
C#CCN[C@@H]1CCC2:C:C:C:C:C:21,1,0.964,1,0.9888164,1,False,False,False,False,False,False,True,True,False,False,171.243,1.8967,12.03,1,1,2,2,0,0.6700261204475028
CON=C(C#N)C1CN2CCC1CC2,1,0.808,1,0.9998522,1,False,False,False,False,False,False,False,True,False,False,193.24999999999994,0.8541800000000002,48.62,0,4,2,3,0,0.48236134439832545
CCCCCCN1CCC(C(=O)N(C)CC)(C2:C:C:C:C:C:2)CC1,1,0.954,1,0.9999809,1,False,False,False,False,False,False,True,True,False,False,330.5160000000001,4.078800000000004,23.550000000000004,0,2,8,2,0,0.6706363700324794
CN1CCC2=C(C1)C1:C:C:C:C:C:1CC1:C:C:C:C:C:12,1,0.984,1,0.99990606,1,False,False,False,False,False,False,True,True,False,False,261.368,3.837100000000003,3.24,0,1,0,4,0,0.6962562406518039
O=C(CCCN1CCC2(CC1)C(=O)NCN2C1:C:C:C:C:C:1)C1:C:C:C(F):C:C:1,1,0.946,1,0.99974483,1,False,False,False,False,False,False,True,True,False,False,395.47800000000007,3.217100000000001,52.650000000000006,1,4,6,4,0,0.7634482407563192
C/C(=C/CCN1CCC2(CC1)C(=O)NCN2C1:C:C:C:C:C:1)C1:C:C:C(F):C:C:1,1,0.96,1,0.9998098,1,False,False,False,False,False,False,True,True,False,False,393.5060000000001,4.047600000000003,35.580000000000005,1,3,5,4,0,0.8325706487119399
NS(=O)(=O)C1:C:C:C(N2CCCCS2(=O)=O):C:C:1,1,0.598,1,0.8202741,1,False,False,False,False,False,False,False,False,False,False,290.36599999999993,0.2639999999999998,97.53999999999999,1,4,2,2,0,0.8446185744476143
CCC(=O)N1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2C2:C:C:C3:C:C:C(Cl):N:C:3:N:2)CC1,1,0.578,1,0.03715316,0,False,True,False,False,False,True,False,True,True,False,520.0360000000002,3.338300000000002,95.94000000000001,0,8,3,5,1,0.569664393980387
CN1CCN(C(=O)OC2C3=C(SCCS3)C(=O)N2C2:C:C:C3:C:C:C(Cl):N:C:3:N:2)CC1,1,0.662,1,0.09059257,0,False,True,False,False,False,True,False,True,True,False,477.9990000000002,3.031500000000001,78.87,0,8,2,5,0,0.6105975432991555
CN1:C(=O):C2:C(:N:C:N:2CCN2CCC(C3:C:[NH]:C4:C:C:C:C:C:3:4)CC2):N(C):C:1=O,1,0.774,1,0.99984384,1,False,False,False,False,False,False,False,True,False,False,406.4900000000002,1.7945999999999995,80.85,1,4,4,5,0,0.5603857040002832
CNC1CCC(C2:C:C:C:C:C:2)C2:C:C:C:C:C:21,1,0.958,1,0.9985335,1,False,False,False,False,False,False,True,True,False,False,237.346,3.8728000000000034,12.03,1,1,2,3,0,0.8356584452334206
CCCC(CC)C1(CC)C(=O)NC(=O)NC1=O,1,0.798,1,0.7490788,1,False,False,False,False,False,False,False,False,False,False,240.303,1.5751,75.27000000000001,2,3,5,1,0,0.7162076332077046
CN(C)C1=NC(=O)C(C2:C:C:C:C:C:2)O1,1,0.934,1,0.9951416,1,False,False,False,False,False,False,True,True,False,False,204.229,1.2021,41.900000000000006,0,3,1,2,0,0.689927233655312
CN1C2:C:C:C:C:C:2C(NCCCCCCC(=O)O)C2:C:C:C(Cl):C:C:2S1(=O)=O,1,0.534,1,0.14527087,0,False,True,False,False,False,True,False,False,True,False,436.96100000000007,4.192600000000003,86.71000000000001,2,4,8,3,0,0.6055890008979128
S=C1NCCC(COC2:C:C:C:C:C:2)O1,1,0.88,1,0.9667283,1,False,False,False,False,False,False,False,True,False,False,223.29700000000003,1.7288,30.49,1,3,3,2,0,0.790511802848363
CCOC(=O)C1(C2:C:C:C:C:C:2)CCC=CC1N(C)C.[Cl-].[H+],1,0.772,1,0.9998399,1,False,False,False,False,False,False,False,True,False,False,309.83699999999993,-0.11579999999999835,29.54,0,3,4,2,0,0.5738372943159115
CN1CCN2C3:C:C(F):C:C:C:3C(C3:C:C:C:S:3)=NCC2C1,1,0.96,1,0.9999473,1,False,False,False,False,False,False,True,True,False,False,315.4170000000001,2.858600000000001,18.84,0,4,1,4,0,0.8057155456405761
CC(CC1:C:C:C:C:C:1)NCCC1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1,0.89,1,0.9865747,1,False,False,False,False,False,False,False,True,False,False,359.538,5.8940000000000055,12.03,1,2,6,4,1,0.5884096247621053
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)[C@@H](Cl)CC3(C)[C@]2(C(=O)CF)O1,1,0.912,1,0.9999993,1,False,False,False,False,False,False,True,True,False,False,489.38600000000025,4.859800000000004,52.60000000000001,0,4,2,5,0,0.5203896876718855
CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)[C@@H](Cl)CC3(C)[C@]2(C(=O)CCl)O1,1,0.886,1,0.9999994,1,False,False,False,False,False,False,False,True,False,False,505.84100000000024,5.129100000000005,52.60000000000001,0,4,2,5,2,0.4883812705614352
CC(C)[C@H](N)C(=O)OCCOCN1:C:N:C2:C(=O):N:C(N):[NH]:C:2:1,1,0.578,1,0.9794717,1,False,False,False,False,False,False,False,True,False,False,324.341,-0.7975999999999985,151.14000000000001,3,8,7,2,0,0.44214276395859164
CC(C)[C@H](N)C(=O)OCC(CO)OCN1:C:N:C2:C(=O):N:C(N):[NH]:C:2:1,1,0.41,0,0.78053516,1,True,False,False,True,False,False,False,False,True,False,354.3670000000001,-1.4366999999999974,171.37,4,9,8,2,0,0.41429377068433665
COC1:C:C:C(C(CN(C)C)C2(O)CCCCC2):C:C:1,1,0.834,1,0.91231257,1,False,False,False,False,False,False,False,True,False,False,277.4079999999999,3.0356000000000014,32.7,1,3,5,2,0,0.8976823731418611
CN1CCN(C(=O)OC2C3:N:C:C:N:C:3C(=O)N2C2:C:C:C(Cl):C:N:2)CC1,1,0.624,1,0.98899686,1,False,False,False,False,False,False,False,True,False,False,388.8150000000001,1.5679999999999998,91.75999999999999,0,7,2,4,0,0.7705081180627318
CCC(=O)OC1(C2:C:C:C:C:C:2)CCN(C)CC1C,1,0.95,1,0.9998684,1,False,False,False,False,False,False,True,True,False,False,261.36499999999995,2.806700000000001,29.54,0,3,3,2,0,0.7836008475925973
ClC1:C:C:C2:C(:C:1)C(N1CCNCC1)=NC1:C:C:C:C:C:1O2,1,0.948,1,0.99805593,1,False,False,False,False,False,False,True,True,False,False,313.788,3.4292000000000025,36.86,1,4,0,4,0,0.8093498766353517
CC1:C:C:C:C2:C:1OC1:C:C:C:C:C:1[C@@]1(O)CCN(C)C[C@@H]21,1,0.954,1,0.998963,1,False,False,False,False,False,False,True,True,False,False,295.38200000000006,3.4076200000000023,32.7,1,3,0,4,0,0.8082366349098744
C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1,0.816,1,0.95626456,1,False,False,False,False,False,False,False,True,False,False,287.113,1.2135999999999998,75.27000000000001,2,3,4,1,0,0.6026122095371895
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1,0.858,1,0.89008915,1,False,False,False,False,False,False,False,False,False,False,224.26,0.9609999999999999,75.27000000000001,2,3,4,1,0,0.5513835393856523
CCCCNCC1COC2:C:C:C:C:C:2O1,1,0.924,1,0.9935487,1,False,False,False,False,False,False,True,True,False,False,221.29999999999998,2.2161,30.49,1,3,5,2,0,0.7732783443593066
FC1:C:C:C2:[NH]:C3:C(:C:2:C:1)CN(CCC1:C:C:N:C:C:1)CC3,1,0.958,1,0.99972945,1,False,False,False,False,False,False,True,True,False,False,295.36100000000005,3.3028000000000013,31.92,1,2,3,4,0,0.8037238211544504
O=C1NC(CCCl)OC2:C:C:C:C:C:21,1,0.876,1,0.9953805,1,False,False,False,False,False,False,False,True,False,False,211.64800000000002,1.7638,38.33,1,2,2,2,0,0.7575631429217322
CN(C)CCCN1C2:C:C:C:C:C:2CCC2:C:C:C(C#N):C:C:21,1,0.99,1,0.99946064,1,False,False,False,False,False,False,True,True,False,False,305.425,3.746680000000003,30.27,0,3,4,3,0,0.8616273574857513
CN1C(=O)CN2CCC3:C:C:C:C:C:3C2C2:C:C(Cl):C:C:C:21,1,0.978,1,0.9998286,1,False,False,False,False,False,False,True,True,False,False,312.80000000000007,3.2639000000000014,23.550000000000004,0,2,0,4,0,0.7452224527940338
CN1CCC(=C2C3:C:C:C:C:C:3OC3:C:C:C(Cl):C:C:32)CC1,1,0.956,1,0.9963773,1,False,False,False,False,False,False,True,True,False,False,311.81200000000007,4.973200000000004,12.47,0,2,0,4,0,0.5807467488111467
CN1CCN(C2=NC3:C:C:C:C:C:3SC3:C:C:C(Cl):C:C:32)CC1,1,0.986,1,0.99983966,1,False,False,False,False,False,False,True,True,False,False,343.8830000000001,4.1303000000000045,18.84,0,4,0,4,0,0.7163896237621907
NC1CCCC1C1:C:C:C:C:C:1,1,0.97,1,0.997888,1,False,False,False,False,False,False,True,True,False,False,161.248,2.2814000000000005,26.02,1,1,1,2,0,0.6715260386347125
CC1=NC2:C:C:C:C:C:2CC(C2:C:C:C:C:C:2)N1C,1,0.99,1,0.99972934,1,False,False,False,False,False,False,True,True,False,False,250.34499999999997,3.9657000000000027,15.6,0,2,1,3,0,0.7475180817902749
O=C1CN=C(C2:C:C:C:C:C:2Cl)C2:C:C(Cl):C:C:C:2N1,1,0.978,1,0.9978666,1,False,False,False,False,False,False,True,True,False,False,305.164,3.7829000000000015,41.46,1,2,1,3,0,0.8555651223791705
CC1:C:C:C2:C(:C:1)C1CN(C)CCC1N2,1,0.976,1,0.9996767,1,False,False,False,False,False,False,True,True,False,False,202.301,2.20822,15.27,1,2,0,3,0,0.6936086446451956
O=C1C(O)N=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2N1CCO,1,0.666,1,0.28823653,0,False,True,False,False,False,True,False,False,True,False,348.7610000000001,1.9738000000000002,73.13,2,4,3,3,0,0.8904019253267631
C=C1C2:C:C:C:C:C:2CN(CCCN(C)C)C2:C:C:C:C:C:21,1,0.99,1,0.99973065,1,False,False,False,False,False,False,True,True,False,False,292.42599999999993,4.019800000000004,6.48,0,2,4,3,0,0.8395416335416818
CCOC(=O)C1N=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2NC1=O,1,0.628,1,0.9016036,1,False,False,False,False,False,False,False,True,False,False,360.77200000000005,3.2003000000000013,67.75999999999999,1,4,3,3,0,0.6747919479809409
FC1:C:C:C:C:C:1C1=NCCN(CC(F)(F)F)C2:C:C:C(Cl):C:C:21,1,0.904,1,0.9994666,1,False,False,False,False,False,False,True,True,False,False,356.75000000000006,4.698800000000003,15.6,0,2,2,3,0,0.7121599941242313
CN1C(=O)CN=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:21,1,0.974,1,0.9996656,1,False,False,False,False,False,False,True,True,False,False,302.73600000000005,3.292900000000002,32.67,0,2,1,3,0,0.7953754116327587
CN1CCN(C2=NC3:C:C(F):C:C:C:3CC3:C:C:C:C:C:32)CC1,1,0.982,1,0.9998222,1,False,False,False,False,False,False,True,True,False,False,309.3880000000001,3.055600000000002,18.84,0,3,0,4,0,0.7446866867853986
O=C(CCCN1CCC2(CC1)C(=O)NCN2C1:C:C:C(F):C:C:1)C1:C:C:C(F):C:C:1,1,0.86,1,0.99965036,1,False,False,False,False,False,False,False,True,False,False,413.4680000000001,3.356200000000002,52.650000000000006,1,4,6,4,0,0.7383068832147756
CN(C)CCC(C1:C:C:C:C:C:1)C1CCCCC1,1,0.858,1,0.99832016,1,False,False,False,False,False,False,False,True,False,False,245.40999999999994,4.302200000000004,3.24,0,1,5,2,0,0.7472311664825737
O=C1CN=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:2N1CC(F)(F)F,1,0.898,1,0.9998728,1,False,False,False,False,False,False,False,True,False,False,352.743,4.086300000000002,32.67,0,2,2,3,0,0.8010325134858471
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1,0.888,1,0.9684284,1,False,False,False,False,False,False,False,True,False,False,250.29799999999997,1.6392999999999995,75.27000000000001,2,3,2,2,0,0.5775654158834148
CCOC(=O)C1(C2:C:C:C:C(O):C:2)CCN(C)CC1,1,0.762,1,0.9990087,1,False,False,False,False,False,False,False,True,False,False,263.337,1.9186999999999999,49.77,1,4,3,2,0,0.8464656306495147
CN(C)CC#CC=C1C2:C:C:C:C:C:2C=CC2:C:C:C:C:C:21,1,0.956,1,0.9987931,1,False,False,False,False,False,False,True,True,False,False,285.39000000000004,4.167100000000003,3.24,0,1,1,3,0,0.6066326376960814
CC(C)NNC(=O)C1:C:C:N:C:C:1,1,0.864,1,0.90894276,1,False,False,False,False,False,False,False,True,False,False,179.223,0.7243999999999996,54.019999999999996,2,3,3,1,0,0.6722652900688486
C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1,0.494,0,0.9983051,1,True,False,False,True,False,False,False,True,True,False,372.4610000000001,1.7236999999999996,94.83,3,5,2,4,0,0.6418402177877373
COC1:C:C:C(CCN2CCN(C3:C:C:C:C(Cl):C:3)CC2):C:C:1OC,1,0.938,1,0.9994105,1,False,False,False,False,False,False,True,True,False,False,360.88500000000016,3.7219000000000024,24.94,0,4,6,3,0,0.7834238428719573
COCC1CN=C(C2:C:C:C:C:C:2Cl)C2:C:C(Br):C:C:C:2N1C,1,0.966,1,0.99942374,1,False,False,False,False,False,False,True,True,False,False,393.71200000000005,4.4047000000000045,24.83,0,3,3,3,0,0.7716639937345975
CNC1CC2:C:C:C:C:C:2N(C)C2:C:C:C:C:C:21,1,0.944,1,0.9995159,1,False,False,False,False,False,False,True,True,False,False,238.33399999999997,3.2711000000000023,15.27,1,2,1,3,0,0.8199504685037801
COC(=O)C1:C:N:C:N:1C(C)C1:C:C:C:C:C:1,1,0.818,1,0.9885703,1,False,False,False,False,False,False,False,True,False,False,230.26700000000002,2.279,44.12,0,3,3,2,0,0.7596778277513749
C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1,0.846,1,0.624239,1,False,False,False,False,False,False,False,False,False,False,238.28699999999998,1.3510999999999997,75.27000000000001,2,3,3,1,0,0.5753708556988948
CC1:C:C2:C(:S:1)=NC1:C:C:C:C:C:1NC=2N1CCN(C)CC1,1,0.948,1,0.9999497,1,False,False,False,False,False,False,True,True,False,False,312.4420000000001,1.7464199999999999,30.870000000000005,1,5,1,4,0,0.8701892005334667
NC1:N:C(=O):C2:N:C:N(CCC(CO)CO):C:2:[NH]:1,1,0.532,1,0.5164526,1,False,False,False,False,False,False,False,False,False,False,253.26199999999997,-1.3073,130.05,4,6,5,2,0,0.5232780259906572
CC(C)CCNCC1COC2:C:C:C:C:C:2O1,1,0.914,1,0.9781829,1,False,False,False,False,False,False,True,True,False,False,235.327,2.4621000000000004,30.49,1,3,5,2,0,0.795237336195538
CN1CCC(=C2C3:C:C:C:C:C:3SC3:C:C:C:C:C:32)CC1,1,0.964,1,0.9990742,1,False,False,False,False,False,False,True,True,False,False,293.4350000000001,4.678700000000004,3.24,0,2,0,4,0,0.5919086002855983
CCOC(=O)C1(C2:C:C:C:C:C:2)CCN(CCCNC2:C:C:C:C:C:2)CC1,1,0.92,1,0.99966073,1,False,False,False,False,False,False,True,True,False,False,366.50500000000005,4.085500000000003,41.57,1,4,8,3,0,0.5644353165337911
C#CCN1C(=O)CN=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:21,1,0.97,1,0.999711,1,False,False,False,False,False,False,True,True,False,False,308.7680000000001,3.1572000000000022,32.67,0,2,2,3,0,0.7844421215880344
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1,0.99,1,0.99999976,1,False,False,False,False,False,False,True,True,False,False,508.5580000000003,3.327700000000002,99.13000000000001,1,7,4,5,1,0.5818654169817311
CCCOC(=O)C1:C:N:C:N:1C(C)C1:C:C:C:C:C:1,1,0.824,1,0.98779756,1,False,False,False,False,False,False,False,True,False,False,258.321,3.0592000000000015,44.12,0,3,5,2,0,0.7741132939477597
C1:C:C:C2:C(:C:1)CCC1:C:C:C:C:C:1N2C1CN2CCC1CC2,1,0.668,1,0.9999207,1,False,False,False,False,False,False,False,True,False,False,304.4370000000001,4.017500000000003,6.48,0,2,1,6,0,0.7850000686326023
CC1:[NH]:N:C2:C:1N(C1:C:C:C:C:C:1)C(=O)CC(=O)N2C,1,0.94,1,0.9997503,1,False,False,False,False,False,False,True,True,False,False,270.292,1.7493199999999998,69.3,1,3,1,3,0,0.8025181240176167
CN(C1:N:C2:C:C:C:C:C:2:S:1)C1CCN(CC(O)COC2:C:C:C(F):C:C:2)CC1,1,0.822,1,0.98148084,1,False,False,False,False,False,False,False,True,False,False,415.53400000000016,3.7759000000000027,48.83000000000001,1,6,7,4,0,0.6365323006108387
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,1,0.828,1,0.8027046,1,False,False,False,False,False,False,False,False,False,False,224.26,0.9609999999999999,75.27000000000001,2,3,4,1,0,0.5513835393856523
C1:C:S:C(CC2:C:C:C:C:C:2OCC2CNCCO2):C:1.O=C(O)/C=C\C(=O)O,1,0.538,1,0.9800136,1,False,False,False,False,False,False,False,True,False,False,405.47200000000015,2.4178999999999995,105.09000000000002,3,6,7,3,0,0.6077048887470983
CCCC1(C)COB(C2:C:C:C(C):C:C:2)OC1,1,0.92,1,0.99743795,1,False,False,False,False,False,False,True,True,False,False,232.13199999999998,2.5434200000000002,18.46,0,2,3,2,0,0.7453580109268675
COC1:C:C:C:C(C(=O)NC2C[C@@H]3CC[C@H](C2)N3CC2:C:C:C:C:C:2):C:1OC,1,0.92,1,0.9588163,1,False,False,False,False,False,False,True,True,False,False,380.4880000000001,3.6292000000000026,50.8,1,4,6,4,0,0.831489022888256
CN1C2:C:C:C:C:C:2C(C2:C:C:C:C:C:2Cl)=NCC1(Cl)CO,1,0.902,1,0.9993298,1,False,False,False,False,False,False,True,True,False,False,335.2340000000001,3.5546000000000038,35.83,1,3,2,3,0,0.6729183149517022
CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O,1,0.884,1,0.7144517,1,False,False,False,False,False,False,False,False,False,False,224.26,1.1050999999999997,75.27000000000001,2,3,3,1,0,0.5565734109876053
C=CC1(C(C)CCC)C(=O)NC(=O)NC1=O,1,0.804,1,0.5676899,1,False,False,False,False,False,False,False,False,False,False,224.26000000000002,0.9609999999999999,75.27000000000001,2,3,4,1,0,0.5513835393856523
CC1:N:N(C):C2:C:1N(C1:C:C:C:C:C:1)C(=O)CC(=O)N2C,1,0.968,1,0.9998777,1,False,False,False,False,False,False,True,True,False,False,284.319,1.7597199999999997,58.440000000000005,0,3,1,3,0,0.7497275508277821
